Date,ALA.TO,BDGI.TO,GEI.TO,MATR.TO,MTL.TO,PSI.TO,PD.TO,SES.TO
2018-07-19,0.008885684,-0.005472323,-0.001722571,-0.010412948,0.008081784,0.008171283,0.012448262,0.015365381
2018-07-20,-0.034560977,0.00707643,0.00687288,-0.002995074,-0.007458043,-0.007206361,-0.010362787,-0.002544531
2018-07-23,0.001829845,0.007026458,-0.008598176,-0.016254283,-0.007514001,-0.006287778,-0.049102691,-0.003828978
2018-07-24,-0.003207345,-0.04624714,0.004594739,-0.010343014,-0.023530501,-0.007304803,-0.011001211,-0.015464389
2018-07-25,-0.015631339,-0.004342666,0.002861233,-0.012788302,-0.009699322,0.004875832,-0.006659281,0.007761852
2018-07-26,-0.001877142,0.001338269,0.002853069,0.034122441,0.065390927,0.00242897,0.035014484,0.014076046
2018-07-27,-0.008680982,0.001670146,0.003980752,0.006761838,-0.008557395,-0.006816305,-0.012987163,-0.001271766
2018-07-30,-0.002276684,-0.019408255,0.018555415,-0.02233655,-0.016139395,-0.008339401,0.025807819,0.002541608
2018-07-31,0.005682594,0.006454768,0.014929778,0.014443231,0.003747921,-0.016890508,0,0.002923068
2018-08-01,-0.025637339,-0.01811064,0.012002327,-0.014443231,0.020364732,0.014918204,0.008456742,0.030001819
2018-08-02,-0.006221083,0.002066573,0.004328934,-0.00153286,-0.020364732,-0.016422277,-0.002107451,0.037466901
2018-08-03,0.020842128,0.02481029,0.010207219,0.012195455,0.007452905,0.003506113,-0.006349291,0
2018-08-07,-0.020842128,0.01862363,-0.008588581,0.003403134,0.004322277,0,0.002120945,-0.009535046
2018-08-08,-0.012953921,-0.011265939,0.004303319,0,0.001231802,-0.006521372,0,-0.015691554
2018-08-09,0.003549382,-0.016123914,0.050756389,0.011261501,-0.001847907,0.089943077,-0.006376206,0.009685411
2018-08-10,-0.006319261,0.008766224,0.02170173,0.046672744,0.003692486,-0.02940726,0.035605793,0.009592213
2018-08-13,-0.007156966,0.05454389,-0.008020021,0.009925618,-0.001229449,0.009429647,-0.008264458,0.004762038
2018-08-14,0.002391702,0.014829137,0.001508531,0.001057605,0.001229449,0.000938104,0.026613628,0.009456295
2018-08-15,-0.008395096,-0.010388547,-0.006048478,-0.021008509,-0.012983757,-0.006113089,-0.060372161,-0.025016232
2018-08-16,-0.002411624,-0.010498029,-0.004052618,-0.003604823,0.00124414,-0.001888726,-0.004301017,-0.006049747
2018-08-17,0.011204237,0.014603567,-0.001523931,-0.000363148,0.019083455,-0.003313587,0.040132048,0
2018-08-20,0.0063472,-0.037897866,0.004564987,0.023690921,-0.006729922,0.015525987,0.026559264,-0.001214029
2018-08-21,-0.003962099,-0.018501305,0.003031981,-0.006762745,0.00061362,0.001865707,0.00402416,0.007263776
2018-08-22,0.003962099,-0.032534081,0.009540404,0.021551782,0.003674317,0.012963218,0.043228755,0.020299119
2018-08-23,0,-0.002068482,-0.003504169,-0.002800096,0.004878102,-0.004148705,0.003838795,0.003539955
2018-08-24,-0.005872301,0.001379463,0,0.003498897,0.018083659,0.005527583,-0.005763695,-0.003539955
2018-08-27,0.007185501,0.009946719,-0.003516708,-0.001747977,-0.013834683,0.000459279,0.017192353,0.007067423
2018-08-28,-0.010797653,-0.012016973,0.001005532,-0.00175092,-0.008515761,-0.002758391,-0.013346252,-0.007067423
2018-08-29,-0.001609763,0.002759272,-0.00554548,-0.00105212,0.006696503,-0.006466713,0.00764825,-0.002366855
2018-08-30,-0.008899679,-0.003975426,-0.005576549,-0.013778775,-0.011631266,-0.004179586,-0.021174968,-0.037155427
2018-08-31,-0.014736458,0.004837653,-0.014852804,-0.024123533,-0.010523216,-0.008880433,-0.007812569,0.002463043
2018-09-04,-0.012448182,-0.009350436,-0.015601237,-0.004382738,-0.013784926,-0.012281392,-0.005899702,-0.019876483
2018-09-05,0.006658312,-0.008385599,-0.004201763,-0.03274107,-0.022329192,-0.012434517,-0.077908223,-0.001255411
2018-09-06,-0.020109374,-0.020561428,-0.021277325,-0.040522719,0.008351917,-0.008214656,-0.032505569,0.002509247
2018-09-07,0.002535815,0.006070321,-0.002691792,0.003930935,-0.007707383,0.008695633,0.019629801,0.023530607
2018-09-10,0.027068464,-0.011456787,-0.001078749,-0.009856264,-0.025465988,-0.01697845,-0.030704111,-0.016039971
2018-09-11,0.034722361,-0.010497968,0.018182093,-0.014767696,-0.009302708,0.008282817,0.052072446,0.008668967
2018-09-12,-0.0306228,-0.01910416,0.018378273,0.014371494,-0.008715724,0.001938663,0.010515344,-0.008668967
2018-09-13,-0.04007224,0.00333255,-0.004693546,0.001188357,-0.006079346,-0.009818209,-0.029726127,0.012361186
2018-09-14,-0.027197672,0.007366375,0.000522453,0.001582342,0.008097169,-0.001481102,0.014973478,-0.006161643
2018-09-17,-0.020783319,0.006218948,0.000522479,-0.004754467,0.007365239,-0.017946843,-0.01067246,0.001235549
2018-09-18,0,0.020575227,0.016572177,0.000794042,0.001999521,-0.002013978,0.027515027,0.009828041
2018-09-19,-0.029934314,-0.018025432,0.015290599,-0.003976173,0.003986565,-0.009623005,0.018614757,0.003660681
2018-09-20,-0.028486716,-0.00950311,-0.001518386,-0.008803659,-0.005986086,0.007604778,-0.002051242,0.012106919
2018-09-21,0.057079679,0.005128512,0.049899002,0.004811614,0.005986086,-0.004555898,-0.035531449,0.022606371
2018-09-24,-0.02962189,0.019895525,-0.014074628,0.021761383,0.001987165,0.011601885,-0.010695289,0.02325689
2018-09-25,-0.038366668,0.02859887,-0.020741276,0.001564483,0.003963646,0.016907338,0.010695289,-0.010398586
2018-09-26,0.000965324,0.014169696,0.005474084,-0.031358133,-0.003963646,-0.017409045,-0.047939485,-0.037874449
2018-09-27,-0.016046716,0.02159041,0.015519622,-0.0064725,0.000664286,-0.006039402,0.013304021,0.014371723
2018-09-28,0.007325956,-0.004382151,0.014303597,0.002027245,0.018409539,-0.011167422,-0.017778313,0.008665902
2018-10-01,0.02783311,0.02732594,0.02371259,0.031495441,0.034574291,0.033135619,0.004474292,0.026824003
2018-10-02,0.002835569,0.011114658,0.002388313,0.003917077,-0.010756203,-0.001482808,-0.020293763,-0.028006422
2018-10-03,-0.011390778,-0.014407273,0.026831323,-0.006668044,0.006972908,0.015702482,0.026967859,0.016432063
2018-10-04,0.007134373,-0.025047491,-0.002324748,-0.000787477,-0.011436028,-0.001462035,-0.01564271,-0.007009074
2018-10-05,-0.016726869,-0.00135351,0,-0.018684509,-0.014805331,0.004378463,-0.032039388,-0.010607238
2018-10-09,0.01720048,-0.006795922,0.000930954,-0.006845251,0.009038065,0.011103234,0,0.026886297
2018-10-10,0.01923622,-0.039643585,-0.014996151,-0.022886296,-0.025383452,-0.000480442,-0.04033764,-0.038805261
2018-10-11,-0.024937131,-0.016091784,-0.019547419,-0.00663612,-0.025369049,-0.032213627,-0.022032654,-0.037878557
2018-10-12,0.002379557,0.006825926,0.007673913,-0.016785966,0.002026797,-0.002482954,0.004938208,-0.012531659
2018-10-15,-0.009071751,-0.025382021,-0.003829764,-0.001270525,0.012738636,-0.000995056,-0.027467358,0.017500649
2018-10-16,-0.006737344,-0.006262897,0.088968094,0.017640148,0.009943625,0.017760719,-0.0076239,-0.00496899
2018-10-17,-0.00144898,0,0.008737435,-0.002918422,-0.002641479,-0.014282709,-0.020619274,-0.006246275
2018-10-18,-0.008742568,-0.030009871,-0.004359329,0.002918422,0.005276859,-0.000992345,-0.010471339,0.00125232
2018-10-19,0.035461117,0.028531006,-0.008335044,0.014055722,0.000657826,0,-0.010582149,-0.00125232
2018-10-22,0.023268106,0.003694046,-0.017778438,-0.009072218,0.009813084,-0.007976488,-0.026955811,0.005000198
2018-10-23,0,0.005148782,-0.023135518,-0.0074846,-0.003913583,-0.014620295,-0.044700138,0.00497487
2018-10-24,0.004766445,-0.053110138,-0.024623724,-0.024932528,0.004564984,-0.027808612,-0.034887289,-0.003728793
2018-10-25,-0.027142273,0.008091389,-0.018514677,0.045177219,-0.091219326,0.027300533,-0.039220684,0.013605489
2018-10-26,-0.02303399,0.002682604,0.00525693,0.007334785,-0.004286025,0.015128374,0.009188396,0.015844116
2018-10-29,-0.036079774,-0.006527324,-0.023144695,-0.027579476,-0.034963712,-0.025856722,-0.05644128,-0.039462581
2018-10-30,-0.176200524,0.024584074,-0.004399793,-0.030510726,0.012569383,0.003077273,0.031748698,0.026072546
2018-10-31,-0.006624597,0.001505211,0.020849181,0.027166201,0.006591407,0.017259232,-0.006269644,0.053012398
2018-11-01,-0.041325737,0.010099195,0.007648302,0.012484681,0.030904267,-0.018796559,-0.006309122,0.010434408
2018-11-02,-0.03917026,-0.005598141,-0.006209926,-0.001241422,-0.022907458,0.002049308,0.006309122,-0.0340207
2018-11-05,-0.01517671,0.007828627,0.042220295,-0.016701905,-0.001449225,0.016747252,0.006269644,0.015394206
2018-11-06,0.064995514,0.010343439,0.02045988,0.021246424,-0.000725448,-0.009100078,0,0.002347533
2018-11-07,0.006211156,0.014593756,0.021372181,-0.033532077,0.015124514,0.044694512,0.10097596,0.037957168
2018-11-08,-0.039790429,-0.006905445,-0.026787319,-0.082603423,-0.020217252,0.092701884,-0.022858224,-0.028622181
2018-11-09,0.014711007,0.004366823,0.019714015,0.006460565,-0.002921646,-0.007108096,0.002886077,0.003478154
2018-11-12,-0.004454466,0.02368235,0.010152316,0.00321462,-0.005133726,0.001781685,-0.062427473,-0.026981147
2018-11-13,0.007623935,0.098849817,-0.002198379,-0.00321462,-0.013324064,-0.022958255,-0.01857634,-0.032631277
2018-11-14,0,-0.032982141,-0.015971898,-0.004148592,-0.014258705,-0.009609273,0.01857634,-0.011117883
2018-11-15,-0.014022443,-0.016739695,-0.020787155,-0.014051592,-0.012167619,-0.013888986,-0.003072153,0.008657589
2018-11-16,0.010852973,0.048757545,0.000913044,0.014981454,0.015185697,0.014808189,0.003072153,0.003688248
2018-11-19,0.00316947,0.021000193,0.006366348,-0.000929862,-0.004531476,0.003210433,0.062427473,0.015824491
2018-11-20,-0.006349099,-0.030043718,-0.018298647,-0.028303767,-0.002273461,-0.019884995,-0.038183771,-0.034401331
2018-11-21,0.006349099,0.008078765,-0.014884354,-0.004796171,0.002273461,0.0055891,0.01780458,0.011187137
2018-11-22,0.011327612,0.00096476,0.005607717,-0.008206749,-0.005312872,0.001856264,0,-0.004956134
2018-11-23,0.003349776,0.008325927,-0.016443646,-0.015632904,-0.036424116,-0.0196636,-0.048202056,-0.034116037
2018-11-26,-0.082147889,-0.022248434,0.003310073,-0.037626672,-0.008719892,-0.008547214,-0.006191985,0.003848504
2018-11-27,0.010899125,-0.000978616,-0.002836829,-0.030627806,-0.028261361,-0.017316113,0.027566753,-0.048533948
2018-11-28,-0.05286333,0.032747708,-0.002845033,0.027555631,-0.00574989,-0.030044341,-0.012158129,0.001343087
2018-11-29,0,0.003000416,0.013676457,0.046589835,0.010694857,-0.007528196,-0.059860451,-0.018618578
2018-11-30,0.031636869,0.00503298,0,-0.045052539,0.006525906,0.004022069,-0.009787974,-0.012422551
2018-12-03,0.018512905,0.00469558,-0.078404703,0.033235764,0.008903546,-0.008566403,0.016260521,-0.006968575
2018-12-04,-0.028947474,-0.03334179,0.026988137,-0.051319346,-0.00809082,-0.012220122,-0.066691374,-0.029810655
2018-12-05,-0.004907481,-0.008430587,-0.00841797,-0.005751828,0.01371529,-0.006166394,-0.017391743,0.0114617
2018-12-06,-0.039417159,0.003900165,-0.037491793,-0.016389537,-0.009661959,-0.001547637,-0.014134493,-0.0157935
2018-12-07,0.031657226,0.017044851,0.010783501,-0.014496877,-0.000809227,-0.008815158,-0.003565084,0.027124978
2018-12-10,-0.027281092,0.068694895,0.001530867,-0.038593409,-0.026252914,-0.007318675,-0.062635609,-0.00282077
2018-12-11,-0.016881143,-0.017114577,-0.006138228,0.007280798,-0.004999983,-0.017465286,-0.034819747,0.018194861
2018-12-12,0.015424466,0.003929194,0.017798556,-0.000558011,0.023938649,0.014312589,0.042395579,0.019231462
2018-12-13,0.092523683,-0.004838441,-0.001513249,-0.010665511,0.003257418,0.013196219,-0.003780742,-0.004089995
2018-12-14,-0.035851249,-0.007912228,-0.022461447,-0.046197516,-0.000813598,-0.026030883,-0.050496125,-0.013755518
2018-12-17,-0.027226468,-0.040529333,-0.031465711,0.018155762,-0.022213922,0.000538519,-0.024194749,-0.011141924
2018-12-18,-0.016411542,-0.013130657,-0.004270975,-0.002324192,-0.000832126,-0.012994359,-0.028987579,-0.03709444
2018-12-19,-0.005772256,-0.002582424,-0.01129961,-0.040967483,0.001663561,-0.00765887,0,-0.023530319
2018-12-20,-0.023427248,0.012526312,-0.018018594,-0.043350426,-0.004999983,0.0136354,0.008368292,0.00148729
2018-12-21,-0.057158192,0.014261197,-0.031340027,0.021290674,-0.007547,-0.038094546,-0.033901509,-0.051841108
2018-12-24,-0.050172367,-0.026787509,-0.029422272,-0.035312583,-0.022989774,-0.011887936,-0.008658106,-0.009434243
2018-12-27,0.021347261,0.000323199,0.062963561,-0.00643917,0.005154622,0.006810401,0.012959102,0.02957415
2018-12-28,0.074340105,0.025398838,0.019956599,0.054679058,0.024650685,0.006764265,0.021232221,0.029273307
2018-12-31,0.047136896,0.017201443,0.024933433,0.0139692,0.024876771,0.027156338,-0.004210448,0.046724051
2019-01-02,0.001437827,0.001548922,0.00905958,0.044241972,0.002454071,0.007082234,0.041328194,-0.021630247
2019-01-03,0.012138597,-0.01058199,0.018397304,0.041260387,-0.004913967,-0.007082234,0.047439665,0.004363571
2019-01-04,0.024536933,0.000625486,0.025708464,-0.000553808,0.014670257,0.008709558,0.030420653,0.022956385
2019-01-07,-0.020994747,0.033213778,0.001521437,-0.001108598,0.014458045,0.004866207,0.007462665,0.040311343
2019-01-08,-0.028696081,0.017391625,0.00101345,0.007184352,-0.01042066,0.019760131,-0.011215033,0.017555924
2019-01-09,-0.00072835,0.049582222,0.001517588,0.017467517,0.004822905,0.012612092,0.106863144,0.036798237
2019-01-10,0.026591813,0.003671186,0.008558119,0.021414149,-0.00321265,0.042429193,-0.003384115,0.032997629
2019-01-11,-0.006403312,0,-0.002007161,-0.009579503,0,-0.005017583,0,-0.00751871
2019-01-14,-0.018005684,0.003937706,0.008004103,-0.006976283,-0.000805063,0.011005444,-0.052185753,-0.002518801
2019-01-15,0.011560832,0.005599269,0.007940682,0.008045183,0.026223246,0.035674503,0.065653953,0.012531337
2019-01-16,-0.008658139,-0.000279214,-0.021990065,-0.006968685,-0.020602812,-0.008195062,-0.030562634,-0.007500212
2019-01-17,0.011527515,0.014141316,0.006547448,0.006434289,0.032299038,0.01727491,-0.017391743,0.018645805
2019-01-18,0.004288551,-0.004967867,0.004007739,0.010103773,-0.006221167,0.007583302,0.003502648,-0.007416328
2019-01-21,0.01134792,0.002486442,0.00049984,-0.017614559,-0.01413972,-0.005207118,-0.014084722,0.004950325
2019-01-22,-0.014920026,-0.011939152,-0.025817265,0.043210151,-0.024831482,-0.018199787,-0.025136009,-0.021210926
2019-01-23,-0.001433041,0.014420578,-0.011346303,0.004117394,-0.012239936,-0.001451306,-0.056089467,0.006285372
2019-01-24,-0.023341423,-0.000826155,-0.007287893,0.020336229,0,0.001451306,-0.023347384,0.011215035
2019-01-25,0.007352758,-0.006635541,0.011428466,-0.027035516,-0.00658971,-0.015587106,0.003929298,-0.014981606
2019-01-28,-0.005141397,-0.013966776,0.004123926,0.022495849,0.002476033,0.004896825,-0.007874096,-0.007575821
2019-01-29,-0.000736608,-0.004228109,0.004106918,0.011560667,-0.003302422,-0.013772773,-0.032131239,-0.017903099
2019-01-30,-0.008138984,-0.010377379,0.004089697,-0.004507778,0.010739042,0.020103682,0.129953553,0.022960118
2019-01-31,-0.000743271,-0.000858208,0.015692707,0.017417674,-0.010739255,0.003392147,0.035214907,0.026581595
2019-02-01,0.025689285,-0.002004242,0.016438602,-0.014410176,0.004144797,-0.009234778,0.003454252,-0.008657938
2019-02-04,0.03559089,-0.006902379,-0.015936434,-0.018182233,-0.011648032,-0.022217194,-0.038669159,-0.017544505
2019-02-05,0.00488281,0.014326655,0.01098362,0.019182744,0.018242491,-0.001999163,0.010695342,-0.011443215
2019-02-06,0.022705379,-0.013173019,0.000992555,-0.000500186,0.003281203,0.000500181,0.024519564,0.010178362
2019-02-07,0.010825465,0.008896554,-0.0190293,-0.022256991,-0.038401682,-0.02224588,-0.07171531,-0.030850789
2019-02-08,-0.008108306,0.002283067,-0.009141749,0.004083766,-0.020636553,0.002043067,-0.03402973,0.006506265
2019-02-11,0.007435084,-0.00314037,-0.000510087,0.031095954,0.018079962,0.010152333,0.048790128,0.015444252
2019-02-12,-0.012877493,0.018136313,0.038061694,-0.006440462,-0.005132544,-0.007604771,0.007299339,0.026466344
2019-02-13,0.005442409,0.012002507,0.001963466,0.002977646,0.005132544,0.013144897,0.028675765,0.037832641
2019-02-14,0.036634317,0.001109167,0.012186441,0.007897406,0.007649813,0.002508189,0.13837832,-0.004802004
2019-02-15,0.030276034,0.014855853,0.030066811,0.012701604,0.008431513,0.022784855,0,0.033139076
2019-02-19,0.006325026,-0.001913301,-0.011823345,-0.001943656,0.00418973,0.011684183,0.071246783,0.011574176
2019-02-20,0.004403906,0.013047252,-0.00190476,0.022602579,0.024774214,-0.001937732,-0.008633233,0
2019-02-21,-0.009460849,0.018727306,-0.003820505,-0.007637245,-0.000816002,0.002421813,-0.041303733,-0.012738982
2019-02-22,-0.001912609,-0.009319771,0.014723558,-0.010597355,0.007320049,0.001933458,0.026747434,0.001164806
2019-02-25,0.044923327,0.011173376,-0.004252337,-0.000484546,0.008874589,-0.026916381,-0.005882282,0.019597436
2019-02-26,-0.011660043,0.007380195,-0.003319862,0.005315364,0.009592392,-0.016504521,0,0.011350561
2019-02-27,0.015314342,-0.007521711,0.009926768,0.006724348,-0.00159862,0.017496023,-0.01186962,-0.002259856
2019-02-28,0.072107989,0.012635024,0.001410202,-0.010103474,0.006379405,0.003956684,-0.008995533,-0.038971102
2019-03-01,0.004515042,0.004697652,0.008885069,0.008186826,0,0.008845416,0.023810619,0.014051629
2019-03-04,0.009526713,0.004157159,0.015245938,-0.010607683,-0.013605453,-0.010821861,-0.01780458,-0.011695913
2019-03-05,-0.010089662,0.015180533,-0.000917176,0.001453206,-0.010531097,-0.013443241,-0.01812746,-0.011834611
2019-03-06,0.012874521,0.00382358,0.035170145,-0.0097277,-0.018077745,0.002003288,-0.034111772,-0.004773569
2019-03-07,-0.016260728,0.000762541,-0.004885482,0.02842868,-0.00165954,0.013416398,-0.012698647,-0.009614898
2019-03-08,-0.001131028,-0.040991748,-0.009843342,0.043232548,-0.018441329,-0.009920979,-0.009630861,-0.015825055
2019-03-11,0.004517235,0.005546368,0.024429186,-0.008681843,0.01261062,0.0094271,0.012820673,0.013406528
2019-03-12,0.005617947,-0.016999414,-0.007487516,-0.002297139,0.0083192,-0.0094271,0.003179669,-0.004854383
2019-03-13,0,0.068582211,0.008364768,0.002755964,0.006606244,0.004476703,0.003169591,-0.001217142
2019-03-14,-0.002805521,0.009459877,0.010033236,-0.006022663,-0.001647342,0.008476653,0.003159576,-0.009792008
2019-03-15,-0.001123894,0.006913592,-0.014426788,-0.021607207,0.015542346,0.000496365,-0.051791524,0.017073313
2019-03-18,0.006726598,0.021181331,0.017459983,0.046843698,0.028801899,0.023542128,0.058080806,0.044924862
2019-03-19,-0.004479578,-0.03705439,0.00431785,0.00991895,0,-0.002426534,0.024769114,-0.006960593
2019-03-20,-0.0090191,0.008215796,0.008580049,-0.003595545,-0.014297208,-0.00487098,0.009132453,0.004645636
2019-03-21,0.019069678,-0.002979843,0.005537842,-0.009045731,-0.007226047,0.005842428,0.023953211,-0.006976504
2019-03-22,-0.002794195,-0.001991388,-0.028875081,-0.025306113,-0.017066548,-0.026065113,-0.036148531,-0.029605507
2019-03-25,-0.009558767,0.005219472,0.000436946,-0.02835725,-0.010713343,-0.006999992,-0.012345759,-0.007237675
2019-03-26,0.010676921,-0.005468575,0.018619115,-0.016433456,0.004134476,-0.006544318,-0.0031105,0.009638639
2019-03-27,-0.008419504,0.004228139,-0.000858249,-0.016212515,-0.006622967,0.000505128,-0.018868438,-0.003603611
2019-03-28,0.003376565,0.006390989,-0.004364758,-0.010455802,0.003330742,-0.010147446,0.003169591,-0.002409642
2019-03-29,-0.011867772,0.002958199,0.004800176,0.001500349,-0.004164845,-0.005625067,0.003159576,-0.010579595
2019-04-01,0.002271022,0.021432875,-0.000870907,0.042559561,0.018197291,0.024316978,0.05820931,0.036018393
2019-04-02,-0.002271022,0.00240664,0.020699424,0.018506061,0.00081959,0.01638171,-0.011976116,-0.005913693
2019-04-03,0.024706303,0.007901422,0.011457653,-0.025233554,-0.010704149,-0.016882059,0.020865153,-0.009535371
2019-04-04,-0.017343062,0.006892787,-0.018739767,-0.004833283,0.000827411,0.004995067,-0.014859114,0.007159898
2019-04-05,0.010106811,0.010601998,0.003433264,0.026298492,0.01314725,0.004474071,0.041061413,0.022340845
2019-04-08,0.006681568,0.006541034,0.002567526,-0.003308854,-0.012320523,0.017212337,0.042200356,0.001162476
2019-04-09,-0.001110499,0.000465183,-0.005571104,-0.005222008,-0.004970965,-0.017212337,-0.008298775,-0.016394323
2019-04-10,0.020346989,-0.007709571,0.009835409,0,0.001659313,-0.002483116,0.02197888,0.003535776
2019-04-11,-0.001089193,0.0037453,-0.001703529,-0.012934346,0.028608714,0.012846382,-0.013680104,0.017493066
2019-04-12,-0.002728697,0.000700726,0.008489002,-0.009203151,-0.0269512,0.016553158,0.013680104,-0.026949117
2019-04-15,0,-0.018379401,-0.005509772,-0.011255387,0,-0.000965997,-0.02197888,0
2019-04-16,-0.004381462,0.018846373,-0.001275702,-0.01188128,-0.000828625,-0.014115893,0.02197888,-0.005955958
2019-04-17,-0.008820178,0.002796573,-0.000425596,-0.001495225,-0.009154935,-0.020803322,0.008119111,0.017762359
2019-04-18,-0.008340266,0.012028942,-0.006834749,-0.002996952,0.005004239,0.003996195,0.034440569,-0.008250088
2019-04-22,0.008894205,0.002755098,0,0.018831074,0.011579627,0.02218493,0.002600743,0.015267347
2019-04-23,-0.006663157,0.004803858,-0.00128682,0.006361651,-0.004119912,0.001461817,0.020566252,-0.002333342
2019-04-24,0.00055914,0.010668473,-0.008187716,-0.019207831,-0.024239008,0.002431079,-0.036273342,-0.021252582
2019-04-25,-0.008424169,0.004730474,-0.031651222,-0.005484778,0.030823016,-0.022594208,-0.048658328,-0.002389806
2019-04-26,0.00112721,0.00134765,-0.005373673,0.004987618,-0.144490079,-0.018551685,-0.036675466,-0.022989066
2019-04-29,0.003935747,-0.003871955,-0.004500665,-0.01706015,-0.005731213,0.008064451,-0.017391685,-0.009840321
2019-04-30,-0.000561023,0.018988643,-0.003614964,0.006054345,-0.041060496,0.001505382,-0.03875297,-0.005843092
2019-05-01,-0.000561896,-0.005324927,-0.001358856,-0.010111186,-0.026291185,-0.024868115,-0.053054576,-0.042017396
2019-05-02,0.033695616,-0.012536926,-0.013692726,-0.031486538,-0.031220306,0.065148347,-0.039220745,-0.037090571
2019-05-03,0.014559717,0.000450351,-0.000919357,0.021785164,0.030195572,-0.014549272,0.023065306,0.014735616
2019-05-06,0.005871274,-0.013374229,-0.001841945,-0.002568725,0,0.000488482,-0.003262662,0.005305108
2019-05-07,-0.009625683,-0.001141155,-0.009724445,-0.010341341,0.005114886,-0.004895058,-0.033225647,0.006591973
2019-05-08,0.006427251,0.010906515,0.033405158,-0.006256541,0.013178082,-0.036476647,0.003372701,0.007853526
2019-05-09,-0.003744369,-0.015257301,-0.006773569,0.002089712,0.023881818,0.004063109,0.026579604,0.020645956
2019-05-10,-0.000536094,0.003436203,0.00090574,-0.01313389,-0.007898075,0.004551359,-0.016529302,-0.011560866
2019-05-13,0.004280463,0.009105632,-0.019196117,-0.017604954,-0.009959702,-0.017816862,-0.051293294,-0.040875864
2019-05-14,0.010093494,0.052957275,0.032685419,0.033345059,0.004992187,0.011743627,0.027683395,0.016021714
2019-05-15,0.006847063,0.03692033,0.005345374,-0.004173119,0.01286559,0.002028553,-0.003418738,-0.010652517
2019-05-16,0.006800952,0.002069126,0.028466823,-0.015275358,0.001964904,0.000506541,0.01022152,0.036797761
2019-05-17,0.003643038,0.000206381,0.000431894,-0.010672623,-0.004919267,0.00656059,-0.030983528,-0.023499556
2019-05-21,0.012390272,0,0.000431355,-0.005379213,0.003937298,0.002512109,0.010434843,0.002638083
2019-05-22,-0.002568483,0.002888998,0.003015516,-0.002700586,-0.001966711,-0.014149027,-0.046025787,-0.041700615
2019-05-23,-0.02026578,-0.02124187,-0.0385845,-0.032135574,-0.004933453,-0.026819501,-0.079137339,-0.016621058
2019-05-24,0.017246149,-0.009091978,-0.006277958,-0.016463814,-0.005951947,-0.004715721,0,-0.001397226
2019-05-27,0.011846844,0.008039132,0.022682608,0.020958184,0.004961826,0.016150513,0.007812579,-0.002801317
2019-05-28,0.009681421,0.001052846,-0.014618189,-0.013544289,-0.001981676,0.00977137,-0.019646997,0.002801317
2019-05-29,-0.004065105,0.009218676,-0.006715948,-0.002844963,-0.011975662,-0.024872028,-0.032260922,-0.02693308
2019-05-30,-0.005616315,0.017752864,-0.003149472,-0.00285308,-0.021418889,0.010438616,0.004090006,0.001872277
2019-05-31,-0.001024621,-0.019674999,-0.005875661,-0.00976179,0.005141336,0.003110256,0.008130167,0.005738938
2019-06-03,0.002048066,-0.042732608,0.001811357,0.002880964,0.015267413,-0.001553763,0.012072541,-0.007178748
2019-06-04,-0.003587191,0.026070516,0.023698828,0.004592474,0.010050087,-0.003115411,0.031498628,0.01430633
2019-06-05,-0.01031968,0.029133423,-0.021438835,-0.02024935,-0.003003992,-0.017309368,-0.072320623,-0.030283632
2019-06-06,0.01031968,-0.008921991,0.012115772,0.012775912,0.008986419,0.001585926,0.016529281,0.010196898
2019-06-07,0.006141705,-0.017450498,-0.009860876,-0.004047408,-0.025164576,0.000528147,-0.008230437,0.010093801
2019-06-10,-0.003577959,-0.013021991,0.003148239,-0.005810614,-0.001020313,-0.013287442,-0.016667136,-0.015907641
2019-06-11,-0.005648483,0.022100583,0.010274608,0.004070947,-0.016461257,0.009584733,0.012526323,0.004363417
2019-06-12,-0.022391129,0.007954348,-0.018843129,0.014977347,-0.017792621,-0.006379582,-0.077625228,-0.020528382
2019-06-13,0.011519056,-0.004387857,0.004519092,-0.010922842,0.006316054,0.008578834,0.030907582,0.014705734
2019-06-14,-0.001563115,0.005846679,0.031945672,-0.003474237,-0.001049909,-0.000533888,-0.030907582,-0.016188587
2019-06-17,0.008307347,0.001456355,0.003922597,0.01668151,-0.002102733,0.012211445,0.026550255,0.008862752
2019-06-18,0.008751703,0.003942268,0.023216635,0.008520142,0.020834092,-0.00211324,0,0.040351417
2019-06-19,0.001536253,0.011939134,-0.002553091,-0.010233055,-0.0082822,-0.011166963,0,-0.001413521
2019-06-20,0.023768745,-0.012767586,0.011438411,0.013620975,0.002077317,0.015915222,0.079706724,0.00985245
2019-06-21,-0.010044964,0.003929855,0.012141696,0.013438118,-0.020965537,-0.005276938,0,-0.00985245
2019-06-24,-0.004572631,0.01658368,-0.012141696,0.008859438,0.030258549,-0.005837147,-0.036965175,-0.008522841
2019-06-25,-0.002038417,-0.045061444,-0.008460332,-0.006082298,0.008188559,-0.020974207,0.016597871,0.001425611
2019-06-26,-0.010772512,-0.004897178,-0.005110655,0.011031413,0.005083191,0.009735081,0.036367725,0.037740353
2019-06-27,0.005657805,0.012485672,-0.005210738,-0.000548687,-0.016443821,0.007506747,-0.04049136,-0.024658277
2019-06-28,0.015772221,0.008195608,0.016407974,0.005473489,-0.015666498,0.013793152,0.016393789,0.007027533
2019-07-02,-0.005060975,0.032938432,-0.015972386,-0.011529,-0.001052912,-0.015396845,-0.012270154,-0.008438919
